employee_id,full_name,name,city,skillset,years_exp,expected_salary,linkedin_url
E0192,Reyansh Yadav,Employee_0192,Mumbai,"SQL, Deep Learning, Docker, Tableau",0,5.05,https://www.linkedin.com/in/reyansh-yadav
E0193,Kunal Reddy,Employee_0193,Delhi,"C++, Power BI, Deep Learning",2,6.16,https://www.linkedin.com/in/kunal-reddy
E0194,Nisha Bose,Employee_0194,Bangalore,"JavaScript, Deep Learning, Kubernetes, Docker, Data Analysis",0,5.19,https://www.linkedin.com/in/nisha-bose
E0195,Saanvi Sharma,Employee_0195,Pune,"SQL, Tableau, C++, JavaScript",0,4.88,https://www.linkedin.com/in/saanvi-sharma
E0196,Anaya Sharma,Employee_0196,Bangalore,"React, Java, JavaScript",8,16.08,https://www.linkedin.com/in/anaya-sharma
E0197,Yash Desai,Employee_0197,Hyderabad,"Deep Learning, Docker",0,4.33,https://www.linkedin.com/in/yash-desai
E0198,Aditi Mukherjee,Employee_0198,Hyderabad,"JavaScript, Python, Tableau",4,10.44,https://www.linkedin.com/in/aditi-mukherjee
E0199,Rohan Mehta,Employee_0199,Mumbai,"JavaScript, Deep Learning, Java, Machine Learning, AWS, SQL",5,10.52,https://www.linkedin.com/in/rohan-mehta
E0200,Ayaan Kapoor,Employee_0200,Mumbai,"Kubernetes, JavaScript",11,22.96,https://www.linkedin.com/in/ayaan-kapoor
E0201,Aarohi Kapoor,Employee_0201,Pune,"AWS, Power BI, React, Java, Python",8,14.88,https://www.linkedin.com/in/aarohi-kapoor
E0202,Anaya Joshi,Employee_0202,Mumbai,"Tableau, AWS, SQL, Data Analysis",3,11.1,https://www.linkedin.com/in/anaya-joshi
E0203,Tara Gowda,Employee_0203,Delhi,"AWS, SQL, Kubernetes, Machine Learning, Deep Learning",4,11.1,https://www.linkedin.com/in/tara-gowda
E0204,Nisha Patel,Employee_0204,Hyderabad,"Java, Power BI",0,5.48,https://www.linkedin.com/in/nisha-patel
E0205,Sarthak Kapoor,Employee_0205,Bangalore,"JavaScript, SQL, C++, Tableau, Docker, Node.js",6,11.33,https://www.linkedin.com/in/sarthak-kapoor
E0206,Sarthak Naik,Employee_0206,Bangalore,"Kubernetes, Data Analysis, Power BI, C++, Docker, Node.js",9,14.17,https://www.linkedin.com/in/sarthak-naik
E0207,Riya Singh,Employee_0207,Bangalore,"Power BI, AWS, JavaScript, Kubernetes, Node.js",5,13.06,https://www.linkedin.com/in/riya-singh
E0208,Ishaan Sharma,Employee_0208,Hyderabad,"Kubernetes, Power BI, Python, Tableau",8,15.39,https://www.linkedin.com/in/ishaan-sharma
E0209,Arjun Sharma,Employee_0209,Hyderabad,"Data Analysis, C++",0,3.99,https://www.linkedin.com/in/arjun-sharma
E0210,Pooja Khan,Employee_0210,Pune,"JavaScript, Machine Learning, SQL",11,20.71,https://www.linkedin.com/in/pooja-khan
E0211,Aarohi Banerjee,Employee_0211,Chennai,"C++, Java, Docker",0,3.0,https://www.linkedin.com/in/aarohi-banerjee
E0212,Arjun Naik,Employee_0212,Chennai,"Java, Python",0,3.0,https://www.linkedin.com/in/arjun-naik
E0213,Neha Shetty,Employee_0213,Pune,"AWS, Deep Learning, Kubernetes, Power BI, JavaScript",5,10.65,https://www.linkedin.com/in/neha-shetty
E0214,Pooja Naik,Employee_0214,Bangalore,"C++, JavaScript",0,3.0,https://www.linkedin.com/in/pooja-naik
E0215,Meera Patel,Employee_0215,Bangalore,"Deep Learning, Tableau, AWS, SQL",0,4.26,https://www.linkedin.com/in/meera-patel
E0216,Arjun Verma,Employee_0216,Hyderabad,"Power BI, JavaScript, Data Analysis",9,18.16,https://www.linkedin.com/in/arjun-verma
E0217,Aarohi Reddy,Employee_0217,Bangalore,"Machine Learning, Data Analysis, C++, Node.js, SQL, Docker",3,7.56,https://www.linkedin.com/in/aarohi-reddy
E0218,Anaya Desai,Employee_0218,Bangalore,"Machine Learning, Java, JavaScript",10,23.06,https://www.linkedin.com/in/anaya-desai
E0219,Krisha Mehta,Employee_0219,Bangalore,"SQL, Python, Java",7,12.79,https://www.linkedin.com/in/krisha-mehta
E0220,Dev Gupta,Employee_0220,Bangalore,"Kubernetes, Deep Learning, Power BI, JavaScript",8,15.93,https://www.linkedin.com/in/dev-gupta
E0221,Saanvi Gupta,Employee_0221,Bangalore,"SQL, AWS, Deep Learning, JavaScript, Node.js",0,3.0,https://www.linkedin.com/in/saanvi-gupta
E0222,Dev Iyer,Employee_0222,Bangalore,"Docker, Power BI, AWS, Data Analysis",9,16.7,https://www.linkedin.com/in/dev-iyer
E0223,Saanvi Verma,Employee_0223,Mumbai,"Kubernetes, Python",0,4.89,https://www.linkedin.com/in/saanvi-verma
E0224,Ananya Singh,Employee_0224,Bangalore,"Deep Learning, React, Kubernetes, JavaScript, Python",10,19.85,https://www.linkedin.com/in/ananya-singh
E0225,Zoya Iyer,Employee_0225,Bangalore,"C++, Machine Learning",1,3.97,https://www.linkedin.com/in/zoya-iyer
E0226,Kabir Banerjee,Employee_0226,Hyderabad,"Kubernetes, Python, Data Analysis, Machine Learning, JavaScript, Power BI",0,3.0,https://www.linkedin.com/in/kabir-banerjee
E0227,Tara Yadav,Employee_0227,Bangalore,"Data Analysis, Power BI",3,11.01,https://www.linkedin.com/in/tara-yadav
E0228,Meera Reddy,Employee_0228,Bangalore,"AWS, Docker, Machine Learning",1,5.86,https://www.linkedin.com/in/meera-reddy
E0229,Dev Bose,Employee_0229,Hyderabad,"Power BI, JavaScript, Java, Kubernetes, Node.js",6,13.37,https://www.linkedin.com/in/dev-bose
E0230,Yash Yadav,Employee_0230,Bangalore,"SQL, AWS, React, Node.js, Data Analysis",1,7.01,https://www.linkedin.com/in/yash-yadav
E0231,Ayaan Yadav,Employee_0231,Delhi,"Machine Learning, SQL, Java, React",10,21.48,https://www.linkedin.com/in/ayaan-yadav
E0232,Riya Patel,Employee_0232,Hyderabad,"Deep Learning, AWS, JavaScript, Machine Learning, Node.js",3,6.73,https://www.linkedin.com/in/riya-patel
E0233,Ananya Mukherjee,Employee_0233,Delhi,"Python, AWS, SQL, React, JavaScript, Deep Learning",7,12.4,https://www.linkedin.com/in/ananya-mukherjee
E0234,Sarthak Singh,Employee_0234,Bangalore,"Data Analysis, Node.js",12,22.13,https://www.linkedin.com/in/sarthak-singh
E0235,Reyansh Naik,Employee_0235,Hyderabad,"Tableau, Python, Machine Learning, Docker, AWS, Node.js",0,3.0,https://www.linkedin.com/in/reyansh-naik
E0236,Ayaan Gupta,Employee_0236,Delhi,"C++, Docker",1,6.25,https://www.linkedin.com/in/ayaan-gupta
E0237,Neha Yadav,Employee_0237,Mumbai,"Kubernetes, Data Analysis, AWS, Machine Learning",0,3.0,https://www.linkedin.com/in/neha-yadav
E0238,Sarthak Verma,Employee_0238,Pune,"Data Analysis, Python, C++, JavaScript, Docker",10,21.18,https://www.linkedin.com/in/sarthak-verma
E0239,Ishaan Joshi,Employee_0239,Bangalore,"Power BI, JavaScript, AWS",0,3.68,https://www.linkedin.com/in/ishaan-joshi
E0240,Aarohi Sharma,Employee_0240,Pune,"SQL, Python, Machine Learning, Kubernetes, C++",5,8.85,https://www.linkedin.com/in/aarohi-sharma
E0241,Kunal Banerjee,Employee_0241,Bangalore,"JavaScript, Docker, Python",0,3.0,https://www.linkedin.com/in/kunal-banerjee
E0242,Priya Banerjee,Employee_0242,Bangalore,"Node.js, SQL, C++, Tableau, AWS, Deep Learning",1,6.36,https://www.linkedin.com/in/priya-banerjee
E0243,Riya Gowda,Employee_0243,Mumbai,"AWS, Deep Learning, JavaScript",6,14.14,https://www.linkedin.com/in/riya-gowda
E0244,Sarthak Gowda,Employee_0244,Bangalore,"Deep Learning, JavaScript, Node.js, AWS, Power BI, C++",8,13.1,https://www.linkedin.com/in/sarthak-gowda
E0245,Sarthak Yadav,Employee_0245,Hyderabad,"Docker, Java, Node.js, C++, Kubernetes",6,11.43,https://www.linkedin.com/in/sarthak-yadav
E0246,Aarohi Sharma,Employee_0246,Bangalore,"Deep Learning, Java, SQL, JavaScript, Node.js, React",2,6.06,https://www.linkedin.com/in/aarohi-sharma
E0247,Riya Banerjee,Employee_0247,Hyderabad,"JavaScript, Tableau, Python, Power BI, Deep Learning, Kubernetes",8,17.52,https://www.linkedin.com/in/riya-banerjee
E0248,Nisha Mehta,Employee_0248,Pune,"Machine Learning, AWS, Java, Tableau, Docker, Deep Learning",0,5.2,https://www.linkedin.com/in/nisha-mehta
E0249,Meera Gowda,Employee_0249,Bangalore,"React, Docker, Data Analysis, Tableau",1,5.12,https://www.linkedin.com/in/meera-gowda
E0250,Vihaan Shetty,Employee_0250,Hyderabad,"AWS, React, C++, Deep Learning, Data Analysis",11,20.2,https://www.linkedin.com/in/vihaan-shetty
E0251,Zoya Reddy,Employee_0251,Pune,"Node.js, C++, Data Analysis, Power BI, Python, React",0,5.49,https://www.linkedin.com/in/zoya-reddy
E0252,Priya Gupta,Employee_0252,Delhi,"Deep Learning, Data Analysis, Node.js, Tableau, Machine Learning",9,20.31,https://www.linkedin.com/in/priya-gupta
E0253,Aarohi Patel,Employee_0253,Chennai,"AWS, Python, Java",0,3.0,https://www.linkedin.com/in/aarohi-patel
E0254,Zoya Iyer,Employee_0254,Mumbai,"Kubernetes, React, SQL, AWS, Data Analysis, Docker",12,19.6,https://www.linkedin.com/in/zoya-iyer
E0255,Krisha Banerjee,Employee_0255,Bangalore,"Python, Deep Learning, Java, Node.js, Machine Learning",0,5.66,https://www.linkedin.com/in/krisha-banerjee
E0256,Priya Mukherjee,Employee_0256,Chennai,"SQL, AWS, Data Analysis",8,17.2,https://www.linkedin.com/in/priya-mukherjee
E0257,Nisha Verma,Employee_0257,Delhi,"React, Kubernetes, Deep Learning, Node.js",12,24.4,https://www.linkedin.com/in/nisha-verma
E0258,Aarohi Yadav,Employee_0258,Hyderabad,"Tableau, React",2,5.87,https://www.linkedin.com/in/aarohi-yadav
E0259,Dev Bose,Employee_0259,Pune,"Node.js, React, Machine Learning, Deep Learning, AWS, Docker",0,3.0,https://www.linkedin.com/in/dev-bose
E0260,Kunal Naik,Employee_0260,Bangalore,"Kubernetes, SQL",2,5.82,https://www.linkedin.com/in/kunal-naik
E0261,Dev Patel,Employee_0261,Pune,"Machine Learning, Power BI, JavaScript",5,12.44,https://www.linkedin.com/in/dev-patel
E0262,Sarthak Mehta,Employee_0262,Bangalore,"Deep Learning, SQL, Node.js",11,21.55,https://www.linkedin.com/in/sarthak-mehta
E0263,Meera Khan,Employee_0263,Hyderabad,"Data Analysis, Machine Learning",10,17.67,https://www.linkedin.com/in/meera-khan
E0264,Reyansh Mehta,Employee_0264,Bangalore,"AWS, Java",12,28.06,https://www.linkedin.com/in/reyansh-mehta
E0265,Anaya Naik,Employee_0265,Pune,"Power BI, Python, Tableau, React",9,17.61,https://www.linkedin.com/in/anaya-naik
E0266,Dev Reddy,Employee_0266,Hyderabad,"JavaScript, React",10,24.95,https://www.linkedin.com/in/dev-reddy
E0267,Kunal Verma,Employee_0267,Bangalore,"Node.js, Java, C++, Docker",3,8.33,https://www.linkedin.com/in/kunal-verma
E0268,Vihaan Singh,Employee_0268,Bangalore,"Kubernetes, Machine Learning, Data Analysis, Java, Deep Learning",2,6.04,https://www.linkedin.com/in/vihaan-singh
E0269,Ira Kapoor,Employee_0269,Hyderabad,"SQL, Kubernetes, Node.js",0,5.95,https://www.linkedin.com/in/ira-kapoor
E0270,Kunal Sharma,Employee_0270,Mumbai,"Machine Learning, C++, AWS, Kubernetes, Java, Tableau",3,8.1,https://www.linkedin.com/in/kunal-sharma
E0271,Zoya Chauhan,Employee_0271,Mumbai,"Machine Learning, JavaScript, AWS, Tableau, Power BI",9,15.11,https://www.linkedin.com/in/zoya-chauhan
E0272,Aditi Yadav,Employee_0272,Bangalore,"Power BI, Data Analysis",12,23.34,https://www.linkedin.com/in/aditi-yadav
E0273,Zoya Sharma,Employee_0273,Pune,"Power BI, JavaScript, Machine Learning, Docker, Java",12,22.39,https://www.linkedin.com/in/zoya-sharma
E0274,Aarohi Yadav,Employee_0274,Bangalore,"AWS, React",6,12.58,https://www.linkedin.com/in/aarohi-yadav
E0275,Ananya Gupta,Employee_0275,Bangalore,"JavaScript, Machine Learning, Node.js, Deep Learning, Power BI, AWS",0,5.12,https://www.linkedin.com/in/ananya-gupta
E0276,Pooja Gupta,Employee_0276,Mumbai,"C++, Node.js, AWS, SQL",0,5.54,https://www.linkedin.com/in/pooja-gupta
E0277,Rohan Gowda,Employee_0277,Delhi,"Node.js, Kubernetes, React",12,19.65,https://www.linkedin.com/in/rohan-gowda
E0278,Rohan Naik,Employee_0278,Bangalore,"JavaScript, Deep Learning, Power BI, Python, Machine Learning, Node.js",8,15.85,https://www.linkedin.com/in/rohan-naik
E0279,Arjun Bose,Employee_0279,Hyderabad,"Python, Kubernetes, Machine Learning, Deep Learning",0,4.37,https://www.linkedin.com/in/arjun-bose
E0280,Vihaan Khan,Employee_0280,Bangalore,"Power BI, Kubernetes",0,3.06,https://www.linkedin.com/in/vihaan-khan
E0281,Saanvi Mehta,Employee_0281,Delhi,"Tableau, JavaScript, Data Analysis, C++, Kubernetes",11,27.06,https://www.linkedin.com/in/saanvi-mehta
E0282,Nisha Singh,Employee_0282,Hyderabad,"C++, Machine Learning, Power BI, Kubernetes",7,13.83,https://www.linkedin.com/in/nisha-singh
E0283,Nisha Khan,Employee_0283,Hyderabad,"Machine Learning, Data Analysis, Deep Learning, Power BI",2,7.71,https://www.linkedin.com/in/nisha-khan
E0284,Ishaan Khan,Employee_0284,Bangalore,"Machine Learning, SQL, Power BI",0,4.73,https://www.linkedin.com/in/ishaan-khan
E0285,Om Kapoor,Employee_0285,Hyderabad,"JavaScript, Data Analysis",10,19.88,https://www.linkedin.com/in/om-kapoor
E0286,Ira Naik,Employee_0286,Hyderabad,"Python, Kubernetes, React, Deep Learning, Java",10,19.49,https://www.linkedin.com/in/ira-naik
E0287,Ira Khan,Employee_0287,Pune,"Power BI, JavaScript",1,7.09,https://www.linkedin.com/in/ira-khan
E0288,Anaya Sharma,Employee_0288,Delhi,"Deep Learning, Node.js, Java, C++",10,23.77,https://www.linkedin.com/in/anaya-sharma
E0289,Tara Gupta,Employee_0289,Delhi,"Data Analysis, Docker, React",8,18.43,https://www.linkedin.com/in/tara-gupta
E0290,Ananya Bose,Employee_0290,Bangalore,"Docker, JavaScript, Java, Tableau, AWS, Deep Learning",0,5.49,https://www.linkedin.com/in/ananya-bose
E0291,Ishaan Gupta,Employee_0291,Pune,"Data Analysis, SQL, AWS, Tableau",10,16.37,https://www.linkedin.com/in/ishaan-gupta
E0292,Krisha Gupta,Employee_0292,Hyderabad,"Data Analysis, C++, Machine Learning",0,5.33,https://www.linkedin.com/in/krisha-gupta
E0293,Kabir Banerjee,Employee_0293,Chennai,"Tableau, Data Analysis, Docker, React, SQL",0,4.47,https://www.linkedin.com/in/kabir-banerjee
E0294,Yash Chauhan,Employee_0294,Hyderabad,"Python, JavaScript, Docker, SQL, AWS",7,14.39,https://www.linkedin.com/in/yash-chauhan
E0295,Ananya Sharma,Employee_0295,Hyderabad,"Machine Learning, Deep Learning, Power BI, JavaScript",9,16.61,https://www.linkedin.com/in/ananya-sharma
E0296,Harsh Mukherjee,Employee_0296,Mumbai,"Node.js, Tableau, Machine Learning, React, SQL, C++",12,22.21,https://www.linkedin.com/in/harsh-mukherjee
E0297,Aarohi Sharma,Employee_0297,Bangalore,"Python, Kubernetes, Docker, React, Tableau",0,4.75,https://www.linkedin.com/in/aarohi-sharma
E0298,Meera Iyer,Employee_0298,Hyderabad,"Machine Learning, SQL, Power BI",1,4.04,https://www.linkedin.com/in/meera-iyer
E0299,Ishaan Kapoor,Employee_0299,Mumbai,"Power BI, Deep Learning, JavaScript, Machine Learning, Node.js",2,5.58,https://www.linkedin.com/in/ishaan-kapoor
E0300,Sarthak Naik,Employee_0300,Bangalore,"Java, Python",12,28.7,https://www.linkedin.com/in/sarthak-naik
E0301,Krisha Chauhan,Employee_0301,Bangalore,"JavaScript, AWS",9,13.07,https://www.linkedin.com/in/krisha-chauhan
E0302,Saanvi Khan,Employee_0302,Hyderabad,"SQL, C++",4,12.0,https://www.linkedin.com/in/saanvi-khan
E0303,Ira Naik,Employee_0303,Hyderabad,"Java, Node.js, AWS, React, Machine Learning, Docker",1,5.7,https://www.linkedin.com/in/ira-naik
E0304,Aarohi Mukherjee,Employee_0304,Bangalore,"Kubernetes, Deep Learning, Tableau, Java, Node.js",0,4.77,https://www.linkedin.com/in/aarohi-mukherjee
E0305,Sarthak Shetty,Employee_0305,Bangalore,"Tableau, AWS",0,4.62,https://www.linkedin.com/in/sarthak-shetty
E0306,Meera Naik,Employee_0306,Mumbai,"Node.js, JavaScript, Python, Deep Learning, React, C++",12,19.58,https://www.linkedin.com/in/meera-naik
E0307,Harsh Patel,Employee_0307,Bangalore,"AWS, C++, React, SQL, Machine Learning",3,8.72,https://www.linkedin.com/in/harsh-patel
E0308,Aarav Reddy,Employee_0308,Bangalore,"Docker, Machine Learning, React, Python",12,23.91,https://www.linkedin.com/in/aarav-reddy
E0309,Rohan Patel,Employee_0309,Bangalore,"JavaScript, C++, SQL, AWS, Data Analysis",0,4.61,https://www.linkedin.com/in/rohan-patel
E0310,Nisha Patel,Employee_0310,Bangalore,"Machine Learning, Power BI, Kubernetes",10,21.66,https://www.linkedin.com/in/nisha-patel
E0311,Dhruv Khan,Employee_0311,Delhi,"Python, Data Analysis",10,23.3,https://www.linkedin.com/in/dhruv-khan
E0312,Vihaan Mukherjee,Employee_0312,Bangalore,"C++, Java, Data Analysis, Kubernetes",9,17.83,https://www.linkedin.com/in/vihaan-mukherjee
E0313,Neha Shetty,Employee_0313,Hyderabad,"SQL, Tableau, Data Analysis",11,23.81,https://www.linkedin.com/in/neha-shetty
E0314,Kabir Kapoor,Employee_0314,Hyderabad,"C++, Kubernetes, Power BI, Data Analysis, React, Java",0,4.74,https://www.linkedin.com/in/kabir-kapoor
E0315,Dev Patel,Employee_0315,Hyderabad,"Python, JavaScript, Java, Data Analysis, Docker, Tableau",0,3.0,https://www.linkedin.com/in/dev-patel
E0316,Ananya Banerjee,Employee_0316,Hyderabad,"SQL, Machine Learning, Python",1,5.08,https://www.linkedin.com/in/ananya-banerjee
E0317,Vihaan Desai,Employee_0317,Hyderabad,"Python, React, Data Analysis",0,3.57,https://www.linkedin.com/in/vihaan-desai
E0318,Yash Desai,Employee_0318,Mumbai,"Kubernetes, React, Python",6,13.38,https://www.linkedin.com/in/yash-desai
E0319,Arjun Yadav,Employee_0319,Bangalore,"JavaScript, Python, Java",9,15.01,https://www.linkedin.com/in/arjun-yadav
E0320,Kunal Kapoor,Employee_0320,Hyderabad,"Docker, SQL, Deep Learning, Tableau, AWS",0,3.0,https://www.linkedin.com/in/kunal-kapoor
E0321,Neha Mukherjee,Employee_0321,Bangalore,"Data Analysis, React, Docker, Kubernetes, SQL",6,14.81,https://www.linkedin.com/in/neha-mukherjee
E0322,Pooja Patel,Employee_0322,Bangalore,"Docker, C++, Kubernetes, Python, Machine Learning",2,5.58,https://www.linkedin.com/in/pooja-patel
E0323,Harsh Kapoor,Employee_0323,Bangalore,"JavaScript, AWS, Machine Learning, Python, Deep Learning, Tableau",0,3.59,https://www.linkedin.com/in/harsh-kapoor
E0324,Zoya Gupta,Employee_0324,Bangalore,"Node.js, Machine Learning, SQL, AWS, Deep Learning",6,15.71,https://www.linkedin.com/in/zoya-gupta
E0325,Saanvi Gowda,Employee_0325,Pune,"Power BI, SQL",0,4.55,https://www.linkedin.com/in/saanvi-gowda
E0326,Tara Gowda,Employee_0326,Hyderabad,"Kubernetes, Java, SQL, Tableau",0,3.0,https://www.linkedin.com/in/tara-gowda
E0327,Kabir Sharma,Employee_0327,Delhi,"Kubernetes, Machine Learning, Power BI, Docker",8,20.03,https://www.linkedin.com/in/kabir-sharma
E0328,Ishaan Yadav,Employee_0328,Mumbai,"Node.js, Kubernetes, Docker, JavaScript",2,6.02,https://www.linkedin.com/in/ishaan-yadav
E0329,Tara Iyer,Employee_0329,Pune,"Docker, Kubernetes, Node.js, SQL, Deep Learning",5,13.08,https://www.linkedin.com/in/tara-iyer
E0330,Nisha Khan,Employee_0330,Bangalore,"Deep Learning, Tableau, C++, Node.js, AWS, Data Analysis",5,11.25,https://www.linkedin.com/in/nisha-khan
E0331,Aarohi Naik,Employee_0331,Bangalore,"React, Tableau, AWS, Node.js, Deep Learning",0,5.49,https://www.linkedin.com/in/aarohi-naik
E0332,Yash Bose,Employee_0332,Delhi,"React, Node.js",12,20.36,https://www.linkedin.com/in/yash-bose
E0333,Priya Khan,Employee_0333,Pune,"Machine Learning, JavaScript, React, Java",7,15.41,https://www.linkedin.com/in/priya-khan
E0334,Anaya Yadav,Employee_0334,Pune,"SQL, Power BI, Tableau, Data Analysis, Node.js",0,5.9,https://www.linkedin.com/in/anaya-yadav
E0335,Ananya Mehta,Employee_0335,Bangalore,"Deep Learning, Power BI",0,3.0,https://www.linkedin.com/in/ananya-mehta
E0336,Saanvi Naik,Employee_0336,Pune,"Data Analysis, Java, Docker, Python",1,7.04,https://www.linkedin.com/in/saanvi-naik
E0337,Krisha Chauhan,Employee_0337,Bangalore,"Docker, Power BI, React, Machine Learning, SQL, Node.js",8,15.71,https://www.linkedin.com/in/krisha-chauhan
E0338,Kunal Patel,Employee_0338,Hyderabad,"Tableau, Machine Learning, Data Analysis, Node.js",12,20.25,https://www.linkedin.com/in/kunal-patel
E0339,Dhruv Singh,Employee_0339,Mumbai,"JavaScript, Kubernetes",4,11.07,https://www.linkedin.com/in/dhruv-singh
E0340,Sarthak Mukherjee,Employee_0340,Hyderabad,"React, SQL, Kubernetes, Docker",11,20.02,https://www.linkedin.com/in/sarthak-mukherjee
E0341,Rohan Reddy,Employee_0341,Pune,"Java, Machine Learning, AWS",11,19.55,https://www.linkedin.com/in/rohan-reddy
E0342,Kunal Reddy,Employee_0342,Mumbai,"Tableau, SQL, React",8,15.31,https://www.linkedin.com/in/kunal-reddy
E0343,Rohan Kapoor,Employee_0343,Bangalore,"React, SQL, Data Analysis, JavaScript, Kubernetes, C++",0,5.89,https://www.linkedin.com/in/rohan-kapoor
E0344,Tara Naik,Employee_0344,Mumbai,"Tableau, Docker, Data Analysis, Kubernetes, Deep Learning",10,18.93,https://www.linkedin.com/in/tara-naik
E0345,Kabir Iyer,Employee_0345,Hyderabad,"Python, Kubernetes, Machine Learning, Deep Learning, JavaScript, Power BI",4,9.88,https://www.linkedin.com/in/kabir-iyer
E0346,Ananya Joshi,Employee_0346,Bangalore,"JavaScript, Deep Learning, Data Analysis",0,5.88,https://www.linkedin.com/in/ananya-joshi
E0347,Arjun Chauhan,Employee_0347,Bangalore,"Power BI, React, Tableau, Python",7,15.31,https://www.linkedin.com/in/arjun-chauhan
E0348,Vihaan Mukherjee,Employee_0348,Bangalore,"Tableau, Java, Kubernetes",12,21.7,https://www.linkedin.com/in/vihaan-mukherjee
E0349,Ishaan Iyer,Employee_0349,Delhi,"SQL, Java, Deep Learning, Machine Learning, Python",0,3.35,https://www.linkedin.com/in/ishaan-iyer
